customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment,cluster,segment_ismi
3bf28a84-6274-11ea-9861-000d3a38a36f,1.2446110803714958,-0.6377884957812899,-0.5932279586580642,1,1,1,11,hibernating,0,Kayıp Müşteriler
df541ba4-9f81-11e9-a2fc-000d3a38a36f,-0.9823758289263532,0.2056328470792135,0.7104312215094374,5,4,5,54,champions,2,Yeni/Potansiyel
c2509ee0-a901-11e9-a2fc-000d3a38a36f,0.1795303846203506,-0.6377884957812899,-0.4074185248471487,2,1,2,21,hibernating,2,Yeni/Potansiyel
4e4294b8-25e8-11ea-8e1c-000d3a38a36f,0.6346103182594762,-0.426933160066164,-0.4286944142148109,2,2,2,22,hibernating,0,Kayıp Müşteriler
cfe77172-28fa-11ea-b87a-000d3a38a36f,1.0703251483394902,-0.426933160066164,-0.5587286293894511,1,2,1,12,hibernating,0,Kayıp Müşteriler
7f72c466-aef8-11e9-a2fc-000d3a38a36f,-1.263169830533473,0.8381988542245911,1.0419888738232348,5,5,5,55,champions,3,Sadık Müşteriler
cafed9b4-a5ad-11e9-a2fc-000d3a38a36f,-0.5369784470667833,0.8381988542245911,0.1938794319326718,4,5,4,45,loyal_customers,2,Yeni/Potansiyel
6d712bf4-1dac-11ea-8bf2-000d3a38a36f,0.5184196969048059,-0.2160778243510382,-0.1466353139626819,2,3,3,23,at_Risk,0,Kayıp Müşteriler
79920376-d6db-11e9-93bc-000d3a38a36f,-0.9339630700285738,-0.0052224886359123,0.0004419495978125,4,4,4,44,loyal_customers,2,Yeni/Potansiyel
1ccc7bfe-2216-11ea-ba6f-000d3a38a36f,0.0439746597065685,-0.426933160066164,-0.4091719708475283,3,2,2,32,about_to_sleep,2,Yeni/Potansiyel
42aafd0a-9f2b-11e9-9897-000d3a38a36f,1.7093735657901772,-0.426933160066164,-0.2806566643101596,1,2,3,12,hibernating,0,Kayıp Müşteriler
43d2b942-f120-11e9-9346-000d3a38a36f,-1.1760268645174703,-0.426933160066164,-0.1505554384603456,5,2,3,52,potential_loyalists,2,Yeni/Potansiyel
33a106de-418c-11ea-96d9-000d3a38a36f,2.0192152227359648,-0.0052224886359123,0.7666085041967553,1,4,5,14,at_Risk,0,Kayıp Müşteriler
1e0fb500-9dee-11e9-9897-000d3a38a36f,-1.0985664502810235,0.8381988542245911,0.9143335376172624,5,5,5,55,champions,3,Sadık Müşteriler
fe91df90-acc1-11e9-a2fc-000d3a38a36f,-0.9049154146899062,-0.2160778243510382,-0.1567874312515033,4,3,3,43,potential_loyalists,2,Yeni/Potansiyel
33d35186-ddcb-11e9-a848-000d3a38a36f,1.9514373602790736,-0.426933160066164,-0.2305438477260653,1,2,3,12,hibernating,0,Kayıp Müşteriler
2662f24c-fcbe-11e9-a5e8-000d3a38a36f,0.5861975593616969,-0.426933160066164,-0.4034872319036228,2,2,2,22,hibernating,0,Kayıp Müşteriler
bd156034-ae4a-11e9-a2fc-000d3a38a36f,-0.0141206509707666,-0.6377884957812899,-0.4034760634577605,3,1,2,31,about_to_sleep,2,Yeni/Potansiyel
e696d0ea-abee-11e9-a2fc-000d3a38a36f,0.8573090091892611,-0.2160778243510382,0.0510126724622607,2,3,4,23,at_Risk,0,Kayıp Müşteriler
78263338-6f86-11ea-b40c-000d3a38a36f,-0.0334857545298784,-0.2160778243510382,0.3037210969882921,3,3,5,33,need_attention,2,Yeni/Potansiyel
9be801d4-708f-11ea-8021-000d3a38a36f,-1.050153691383244,-0.426933160066164,-0.3556192729378488,5,2,2,52,potential_loyalists,2,Yeni/Potansiyel
becb3258-1a53-11ea-941b-000d3a38a36f,0.0149270043679009,-0.2160778243510382,-0.1103937071395515,3,3,3,33,need_attention,2,Yeni/Potansiyel
509cff2e-9ca7-11ea-a27a-000d3a38a36f,-1.2244396234152497,0.2056328470792135,-0.1692402483879564,5,4,3,54,champions,2,Yeni/Potansiyel
1b8796e0-8c9f-11ea-8f41-000d3a38a36f,1.6900084622310656,-0.426933160066164,-0.2359828808610003,1,2,3,12,hibernating,0,Kayıp Müşteriler
20906dc0-acf2-11e9-a2fc-000d3a38a36f,-1.1663443127379145,-0.2160778243510382,0.0770239828755336,5,3,4,53,potential_loyalists,2,Yeni/Potansiyel
a8595122-af6d-11e9-a2fc-000d3a38a36f,-0.0044380991912108,-0.426933160066164,-0.504003244664231,3,2,1,32,about_to_sleep,2,Yeni/Potansiyel
1adffcda-f3d1-11e9-9346-000d3a38a36f,0.2473082470772416,-0.6377884957812899,-0.5598343055298177,2,1,1,21,hibernating,0,Kayıp Müşteriler
f4595f52-f11e-11e9-9346-000d3a38a36f,2.2515964654453056,-0.426933160066164,-0.2641161959881084,1,2,3,12,hibernating,0,Kayıp Müşteriler
505f30e0-d650-11e9-93bc-000d3a38a36f,-0.5466609988463392,-0.2160778243510382,0.1370208740477545,4,3,4,43,potential_loyalists,2,Yeni/Potansiyel
7b6cdb0e-23a1-11ea-8523-000d3a38a36f,-0.1109461687663253,-0.0052224886359123,0.0186465163533448,3,4,4,34,loyal_customers,2,Yeni/Potansiyel
7c2b8b24-b085-11e9-9757-000d3a38a36f,-0.6434865166418978,0.4164881827943393,0.7472759244091314,4,5,5,45,loyal_customers,2,Yeni/Potansiyel
c9f79a46-3a0e-11eb-a48e-000d3a38a36f,-1.0985664502810235,-0.6377884957812899,-0.6179102240137248,5,1,1,51,new_customers,2,Yeni/Potansiyel
e2cdc3d4-ab8e-11e9-a2fc-000d3a38a36f,0.363498868431912,-0.6377884957812899,-0.6279841621815101,2,1,1,21,hibernating,0,Kayıp Müşteriler
0ad7af60-aa23-11e9-a2fc-000d3a38a36f,1.0606425965599342,-0.0052224886359123,-0.2460233136911988,1,4,3,14,at_Risk,0,Kayıp Müşteriler
5ade1886-b131-11e9-9757-000d3a38a36f,1.6028654962150628,-0.6377884957812899,-0.3501690713570513,1,1,2,11,hibernating,0,Kayıp Müşteriler
09331eda-ad69-11e9-a2fc-000d3a38a36f,1.9611199120586296,-0.6377884957812899,-0.596142923028122,1,1,1,11,hibernating,0,Kayıp Müşteriler
499c56b6-238a-11ea-8523-000d3a38a36f,0.5668324558025852,0.2056328470792135,0.739703718114499,2,4,5,24,at_Risk,0,Kayıp Müşteriler
61853514-2f72-11eb-9c24-000d3a38a36f,-0.6144388613032303,-0.6377884957812899,-0.7273721619100271,4,1,1,41,promising,2,Yeni/Potansiyel
7f4dab86-fa4d-11e9-b138-000d3a38a36f,-0.5272958952872275,-0.426933160066164,-0.5040255815559557,4,2,1,42,potential_loyalists,2,Yeni/Potansiyel
ac3ea568-23a2-11ea-8523-000d3a38a36f,-0.4595180328303364,-0.426933160066164,-0.4906122780753456,3,2,2,32,about_to_sleep,2,Yeni/Potansiyel
fca2ba6c-ab34-11e9-a2fc-000d3a38a36f,-1.1663443127379145,-0.2160778243510382,-0.6905497959020577,5,3,1,53,potential_loyalists,2,Yeni/Potansiyel
4b7ed8fc-63f7-11ea-a6dc-000d3a38a36f,0.4990545933456941,-0.426933160066164,-0.0687912463025219,2,2,4,22,hibernating,0,Kayıp Müşteriler
3b1b4caa-1af7-11ea-98d5-000d3a38a36f,0.2860384541954651,-0.6377884957812899,-0.1041393774566692,2,1,3,21,hibernating,0,Kayıp Müşteriler
88cff9e4-a763-11e9-a2fc-000d3a38a36f,-0.3626925150347778,-0.426933160066164,-0.530863356963038,3,2,1,32,about_to_sleep,2,Yeni/Potansiyel
713bc57c-a9bd-11e9-a2fc-000d3a38a36f,1.1381030107963812,0.4164881827943393,-0.0216157309802099,1,5,4,15,cant_loose,0,Kayıp Müşteriler
92579b54-9f96-11e9-a2fc-000d3a38a36f,-1.2534872787539173,5.055305568527109,3.049941418512594,5,5,5,55,champions,3,Sadık Müşteriler
af6919c0-a518-11e9-a2fc-000d3a38a36f,1.728738669349289,1.259909525654843,0.5761976706905764,1,5,5,15,cant_loose,0,Kayıp Müşteriler
7b8362ee-ae4d-11e9-a2fc-000d3a38a36f,-0.2852321007983309,2.5250415399455983,0.6352564124103648,3,5,5,35,loyal_customers,3,Sadık Müşteriler
65bb069e-21d2-11ea-9618-000d3a38a36f,0.0536572114861243,-0.6377884957812899,-0.715075703015646,3,1,1,31,about_to_sleep,2,Yeni/Potansiyel
e8ed0550-b209-11e9-89fa-000d3a38a36f,2.116040740531524,-0.0052224886359123,-0.17237858167526,1,4,3,14,at_Risk,0,Kayıp Müşteriler
a17545ea-bc60-11ea-aa61-000d3a38a36f,-0.3433274114756661,-0.6377884957812899,-0.5480292582533774,3,1,1,31,about_to_sleep,2,Yeni/Potansiyel
21a46b10-26f2-11ea-aaaa-000d3a38a36f,0.295721005975021,0.4164881827943393,0.6529137253186449,2,5,5,25,cant_loose,2,Yeni/Potansiyel
bef14f3c-b06e-11e9-9757-000d3a38a36f,0.5184196969048059,-0.426933160066164,-0.4001478665907982,2,2,2,22,hibernating,0,Kayıp Müşteriler
5ee23224-ad83-11ea-b736-000d3a38a36f,-1.2438047269743615,-0.6377884957812899,0.5706692899887429,5,1,5,51,new_customers,2,Yeni/Potansiyel
7fa47f2a-5bc7-11ea-84c2-000d3a38a36f,-0.1012636169867694,1.8924755328002203,2.4003175964866448,3,5,5,35,loyal_customers,3,Sadık Müşteriler
b9035724-d69c-11e9-93bc-000d3a38a36f,0.1408001775021271,-0.426933160066164,0.274314579032883,2,2,4,22,hibernating,2,Yeni/Potansiyel
97d9d1f0-d5b9-11ea-8606-000d3a38a36f,-1.0307885878241323,-0.426933160066164,0.051023840908123,5,2,4,52,potential_loyalists,2,Yeni/Potansiyel
a873004e-2b42-11ea-9d27-000d3a38a36f,2.0676279816337444,0.4164881827943393,0.0541175004119772,1,5,4,15,cant_loose,0,Kayıp Müşteriler
384cc1fe-fe44-11e9-a5e8-000d3a38a36f,-1.146979209178803,-0.6377884957812899,-0.6022855682523813,5,1,1,51,new_customers,2,Yeni/Potansiyel
a9d3ca6e-f1a8-11e9-9346-000d3a38a36f,0.4796894897865824,-0.426933160066164,-0.1237288314991255,2,2,3,22,hibernating,0,Kayıp Müşteriler
75e3869a-b6e7-11ea-b48c-000d3a38a36f,1.9804850156177416,-0.6377884957812899,-0.2979677553967086,1,1,3,11,hibernating,0,Kayıp Müşteriler
6f048884-6cfe-11ea-b576-000d3a38a36f,1.9127071531608504,-0.426933160066164,-0.4261591770040711,1,2,2,12,hibernating,0,Kayıp Müşteriler
0c49bda6-c558-11ea-9dde-000d3a38a36f,0.1408001775021271,-0.426933160066164,-0.2756867059014407,2,2,3,22,hibernating,2,Yeni/Potansiyel
eee0d7a8-1194-11ea-846f-000d3a38a36f,-0.5466609988463392,-0.6377884957812899,-0.6592446421500593,4,1,1,41,promising,2,Yeni/Potansiyel
d18ec1c0-5301-11ea-9ade-000d3a38a36f,-1.2244396234152497,-0.2160778243510382,-0.1653983030113288,5,3,3,53,potential_loyalists,2,Yeni/Potansiyel
9e9b2a6e-aba5-11e9-a2fc-000d3a38a36f,-0.5272958952872275,0.2056328470792135,0.2953670994832992,4,4,4,44,loyal_customers,2,Yeni/Potansiyel
37d91996-aa5e-11e9-a2fc-000d3a38a36f,-0.1690414794436605,-0.0052224886359123,-0.4817892058441366,3,4,2,34,loyal_customers,2,Yeni/Potansiyel
21aac2ee-544c-11ea-b1db-000d3a38a36f,-1.127614105619691,-0.6377884957812899,-0.0480849476738366,5,1,4,51,new_customers,2,Yeni/Potansiyel
6f522884-9d4a-11e9-9897-000d3a38a36f,1.438262115962613,-0.426933160066164,-0.3058973519589345,1,2,3,12,hibernating,0,Kayıp Müşteriler
ecae08c2-4f2c-11ea-99ba-000d3a38a36f,0.0149270043679009,-0.0052224886359123,-0.0283503038351706,3,4,4,34,loyal_customers,2,Yeni/Potansiyel
a47301d6-9ef9-11e9-9897-000d3a38a36f,-0.6918992755396772,0.4164881827943393,-0.4278791176668637,4,5,2,45,loyal_customers,2,Yeni/Potansiyel
6979e9da-5be3-11ea-864d-000d3a38a36f,-1.0211060360445765,-0.426933160066164,-0.4842015901503912,5,2,2,52,potential_loyalists,2,Yeni/Potansiyel
68077fba-236e-11eb-99f8-000d3a38a36f,-1.0211060360445765,-0.426933160066164,0.0514594102967523,5,2,4,52,potential_loyalists,2,Yeni/Potansiyel
ecf381a2-5f9b-11ea-8dd8-000d3a38a36f,-1.263169830533473,-0.0052224886359123,-0.4841569163669421,5,4,2,54,champions,2,Yeni/Potansiyel
f17f8b46-4293-11ea-8b43-000d3a38a36f,1.2736587357101634,-0.426933160066164,-0.4202510691429198,1,2,2,12,hibernating,0,Kayıp Müşteriler
fbf3cc6a-532b-11ea-acd3-000d3a38a36f,-0.914597966469462,1.259909525654843,1.6737320140236571,4,5,5,45,loyal_customers,3,Sadık Müşteriler
fd81b866-aa99-11e9-a2fc-000d3a38a36f,0.005244452588345,0.6273435185094652,0.2887665479786859,3,5,4,35,loyal_customers,2,Yeni/Potansiyel
38c2c96e-adc9-11ea-b736-000d3a38a36f,-1.1857094162970263,-0.6377884957812899,0.1348206902128833,5,1,4,51,new_customers,2,Yeni/Potansiyel
c11e4f22-3fb0-11ea-aa6b-000d3a38a36f,-0.5176133435076716,-0.6377884957812899,-0.3476561710380361,4,1,2,41,promising,2,Yeni/Potansiyel
4da5f6c6-1e72-11ea-aa32-000d3a38a36f,-0.633803964862342,-0.2160778243510382,-0.1745452601725441,4,3,3,43,potential_loyalists,2,Yeni/Potansiyel
c8056b08-abc3-11e9-a2fc-000d3a38a36f,0.3441337648728003,-0.0052224886359123,-0.2702923465499546,2,4,3,24,at_Risk,0,Kayıp Müşteriler
f2ec4806-ab27-11e9-a2fc-000d3a38a36f,1.3317540463874986,-0.0052224886359123,-0.4538010805132384,1,4,2,14,at_Risk,0,Kayıp Müşteriler
1157c8ce-a394-11e9-a2fc-000d3a38a36f,-1.1663443127379145,-0.0052224886359123,-0.0483641588203939,5,4,4,54,champions,2,Yeni/Potansiyel
87f94b06-d67a-11e9-93bc-000d3a38a36f,0.9831821823234874,-0.2160778243510382,-0.3152788464832579,1,3,3,13,at_Risk,0,Kayıp Müşteriler
2e292f90-1d0d-11ea-a490-000d3a38a36f,-0.0334857545298784,-0.6377884957812899,-0.5870406396503557,3,1,1,31,about_to_sleep,2,Yeni/Potansiyel
f91f4b9e-dd5b-11ea-9c1f-000d3a38a36f,1.5254050819786158,0.8381988542245911,0.3957937646770093,1,5,5,15,cant_loose,0,Kayıp Müşteriler
45389172-869d-11ea-b356-000d3a38a36f,-0.4111052739325571,2.5250415399455983,2.544100168517764,3,5,5,35,loyal_customers,3,Sadık Müşteriler
4f7400f4-9d87-11e9-9897-000d3a38a36f,-0.0722159616481018,0.4164881827943393,-0.2035832194144976,3,5,3,35,loyal_customers,2,Yeni/Potansiyel
f0ea2ac6-7a68-11ea-8f20-000d3a38a36f,0.0149270043679009,2.1033308685153465,1.6779090127761536,3,5,5,35,loyal_customers,3,Sadık Müşteriler
40d519c0-5b96-11ea-b202-000d3a38a36f,0.9831821823234874,-0.426933160066164,-0.3130563257566623,1,2,3,12,hibernating,0,Kayıp Müşteriler
a4eb654a-615e-11ea-8dd8-000d3a38a36f,-0.9630107253672414,0.6273435185094652,0.8856864739804889,4,5,5,45,loyal_customers,2,Yeni/Potansiyel
207a6352-a5dd-11e9-a2fc-000d3a38a36f,-0.1690414794436605,-0.426933160066164,-0.5151828589723831,3,2,1,32,about_to_sleep,2,Yeni/Potansiyel
ef8087e0-45db-11eb-806e-000d3a38a36f,-0.924280518249018,-0.6377884957812899,-0.537452740021789,4,1,1,41,promising,2,Yeni/Potansiyel
d2a10400-34cf-11eb-9a15-000d3a38a36f,-0.6241214130827861,-0.426933160066164,-0.5238048991780708,4,2,1,42,potential_loyalists,2,Yeni/Potansiyel
a0c129a0-1ea6-11ea-aa32-000d3a38a36f,-0.6531690684214537,-0.2160778243510382,0.1436884362275414,4,3,4,43,potential_loyalists,2,Yeni/Potansiyel
2bda4792-ee0f-11e9-9346-000d3a38a36f,2.0676279816337444,-0.426933160066164,-0.1812910014733671,1,2,3,12,hibernating,0,Kayıp Müşteriler
ea56ef18-b1a1-11e9-89fa-000d3a38a36f,-0.6241214130827861,0.6273435185094652,1.495316091373578,4,5,5,45,loyal_customers,3,Sadık Müşteriler
67fc1c74-13ca-11ea-a001-000d3a38a36f,-1.001740932485465,-0.6377884957812899,-0.5821711972543974,5,1,1,51,new_customers,2,Yeni/Potansiyel
280962e2-abe8-11e9-a2fc-000d3a38a36f,-0.4014227221530012,-0.426933160066164,-0.3878625761422794,3,2,2,32,about_to_sleep,2,Yeni/Potansiyel
47de7984-544b-11ea-b1db-000d3a38a36f,-1.0307885878241323,0.2056328470792135,-0.0807861571586213,5,4,4,54,champions,2,Yeni/Potansiyel
5cb9f148-ad08-11e9-a2fc-000d3a38a36f,-0.6531690684214537,-0.6377884957812899,-0.7106083246707301,4,1,1,41,promising,2,Yeni/Potansiyel
03646a4a-a7d8-11e9-a2fc-000d3a38a36f,0.440959282668359,-0.426933160066164,-0.5203203440690365,2,2,1,22,hibernating,0,Kayıp Müşteriler
7d722bb8-a235-11e9-a2fc-000d3a38a36f,-0.6918992755396772,-0.426933160066164,-0.5620903315940002,4,2,1,42,potential_loyalists,2,Yeni/Potansiyel
82bd3c18-b0f2-11e9-9757-000d3a38a36f,-0.6241214130827861,-0.0052224886359123,0.0453949441935288,4,4,4,44,loyal_customers,2,Yeni/Potansiyel
a2a3d026-aa00-11e9-a2fc-000d3a38a36f,-1.2244396234152497,0.8381988542245911,0.464658401863888,5,5,5,55,champions,2,Yeni/Potansiyel
35b7a63e-9dd2-11e9-9897-000d3a38a36f,-0.2658669972392191,-0.0052224886359123,0.2165067032496709,3,4,4,34,loyal_customers,2,Yeni/Potansiyel
5a21daf2-ab84-11e9-a2fc-000d3a38a36f,0.3150861095341327,-0.6377884957812899,-0.4911595319225977,2,1,2,21,hibernating,0,Kayıp Müşteriler
01025b92-ae5c-11e9-a2fc-000d3a38a36f,-0.8565026557921269,-0.2160778243510382,0.0845068416032677,4,3,4,43,potential_loyalists,2,Yeni/Potansiyel
148aeb04-d6d7-11e9-93bc-000d3a38a36f,1.3123889428283868,-0.0052224886359123,-0.0015013599822258,1,4,4,14,at_Risk,0,Kayıp Müşteriler
19e194d2-4ac6-11ea-8533-000d3a38a36f,1.0993728036781578,0.4164881827943393,0.2475438143009743,1,5,4,15,cant_loose,0,Kayıp Müşteriler
1a224e76-5b12-11ea-ae42-000d3a38a36f,0.005244452588345,0.4164881827943393,-0.2070007638483583,3,5,3,35,loyal_customers,2,Yeni/Potansiyel
813547ac-296c-11eb-b280-000d3a38a36f,-0.1206287205458811,-0.426933160066164,-0.3401621438644396,3,2,2,32,about_to_sleep,2,Yeni/Potansiyel
36e5d3f0-2bfd-11ea-91ab-000d3a38a36f,-0.1690414794436605,-0.426933160066164,-0.1801183146578267,3,2,3,32,about_to_sleep,2,Yeni/Potansiyel
cb77eaf6-acde-11e9-a2fc-000d3a38a36f,-0.7112643790987889,3.3684628828061016,2.8483062969148136,4,5,5,45,loyal_customers,3,Sadık Müşteriler
b33a2194-ac88-11e9-a2fc-000d3a38a36f,-0.8855503111307945,0.4164881827943393,0.3782369677814897,4,5,5,45,loyal_customers,2,Yeni/Potansiyel
eca645ac-b1a1-11e9-89fa-000d3a38a36f,-1.0792013467219117,-0.2160778243510382,-0.2974316699953188,5,3,3,53,potential_loyalists,2,Yeni/Potansiyel
9c800a9c-26d4-11ea-aaaa-000d3a38a36f,0.4893720415661383,-0.0052224886359123,-0.2348883731664959,2,4,3,24,at_Risk,0,Kayıp Müşteriler
48c8bf8e-fe1b-11e9-a5e8-000d3a38a36f,1.6996910140106214,-0.2160778243510382,-0.1899130416790549,1,3,3,13,at_Risk,0,Kayıp Müşteriler
cfb77152-b118-11e9-9757-000d3a38a36f,1.9223897049404064,-0.2160778243510382,0.0545530698006065,1,3,4,13,at_Risk,0,Kayıp Müşteriler
37dc961c-abfc-11e9-a2fc-000d3a38a36f,0.4215941791092472,-0.426933160066164,-0.6557154132575758,2,2,1,22,hibernating,0,Kayıp Müşteriler
d361a53a-19e9-11eb-8d74-000d3a38a36f,-0.2368193419005515,-0.6377884957812899,-0.5880457997779619,3,1,1,31,about_to_sleep,2,Yeni/Potansiyel
fee58510-5b48-11ea-b47b-000d3a38a36f,-1.195391968076582,0.8381988542245911,0.2682612813755219,5,5,4,55,champions,2,Yeni/Potansiyel
797d6294-876c-11ea-ace9-000d3a38a36f,-0.275549549018775,-0.426933160066164,-0.3454783240948896,3,2,2,32,about_to_sleep,2,Yeni/Potansiyel
7eed6468-4540-11ea-acaf-000d3a38a36f,-1.2438047269743615,4.633594897096857,7.898755694963298,5,5,5,55,champions,1,VIP/Şampiyonlar
f3c7ae0a-b1ee-11e9-89fa-000d3a38a36f,1.583500392655951,-0.2160778243510382,-0.5766316481067016,1,3,1,13,at_Risk,0,Kayıp Müşteriler
75afbe9a-5450-11ea-b1db-000d3a38a36f,-0.914597966469462,-0.426933160066164,-0.3476450025921738,4,2,2,42,potential_loyalists,2,Yeni/Potansiyel
b9b4e9d4-20a3-11ea-97c9-000d3a38a36f,-0.3530099632552219,-0.2160778243510382,0.0253475838707187,3,3,4,33,need_attention,2,Yeni/Potansiyel
48ff7954-20bf-11ea-97c9-000d3a38a36f,-0.5079307917281157,-0.6377884957812899,-0.5508995488399859,4,1,1,41,promising,2,Yeni/Potansiyel
db102a0e-f036-11ea-bde9-000d3a38a36f,0.7508009396141466,-0.6377884957812899,-0.4810967622006746,2,1,2,21,hibernating,0,Kayıp Müşteriler
3e6e95d6-aa88-11e9-a2fc-000d3a38a36f,-0.6822167237601213,-0.0052224886359123,-0.1293242228761327,4,4,3,44,loyal_customers,2,Yeni/Potansiyel
f834dad8-316a-11eb-9dc6-000d3a38a36f,-0.0915810652072135,-0.2160778243510382,1.159916493683153,3,3,5,33,need_attention,2,Yeni/Potansiyel
eb2a76d4-a8dd-11e9-a2fc-000d3a38a36f,-0.5660261024054509,4.633594897096857,2.6242672729172805,4,5,5,45,loyal_customers,3,Sadık Müşteriler
e12381d8-a69b-11e9-a2fc-000d3a38a36f,1.147785562575937,0.8381988542245911,0.1943596751047502,1,5,4,15,cant_loose,0,Kayıp Müşteriler
3acdd602-62ee-11ea-a6dc-000d3a38a36f,-1.069518794942356,-0.426933160066164,-0.2856154542730162,5,2,3,52,potential_loyalists,2,Yeni/Potansiyel
133da2c6-a8cb-11e9-a2fc-000d3a38a36f,-1.0888838985014675,0.8381988542245911,0.3006051005927131,5,5,5,55,champions,2,Yeni/Potansiyel
4d815d7a-aafa-11e9-a2fc-000d3a38a36f,0.7798485949528142,-0.0052224886359123,0.5884717926932329,2,4,5,24,at_Risk,0,Kayıp Müşteriler
bbb6e276-a53a-11e9-a2fc-000d3a38a36f,1.370484253505722,-0.2160778243510382,-0.3300882056966542,1,3,2,13,at_Risk,0,Kayıp Müşteriler
38f04aae-fcd2-11e9-a5e8-000d3a38a36f,-0.7403120344374565,0.8381988542245911,0.935363721175954,4,5,5,45,loyal_customers,3,Sadık Müşteriler
04117adc-9f04-11e9-9897-000d3a38a36f,1.9998501191768527,-0.0052224886359123,-0.0752466080109255,1,4,4,14,at_Risk,0,Kayıp Müşteriler
6517f7e0-4d4e-11ea-9c12-000d3a38a36f,0.4119116273296914,-0.426933160066164,-0.2429296541873446,2,2,3,22,hibernating,0,Kayıp Müşteriler
ae34099c-1dc3-11ea-8bf2-000d3a38a36f,-1.0792013467219117,-0.6377884957812899,-0.1952403903553671,5,1,3,51,new_customers,2,Yeni/Potansiyel
289b8d16-26d6-11ea-aaaa-000d3a38a36f,0.6442928700390321,-0.2160778243510382,-0.3342652044491506,2,3,2,23,at_Risk,0,Kayıp Müşteriler
fdbebc0a-d60b-11e9-93bc-000d3a38a36f,-0.5660261024054509,0.2056328470792135,1.6471622813172702,4,4,5,44,loyal_customers,3,Sadık Müşteriler
3ec543cc-b1a9-11e9-89fa-000d3a38a36f,0.4893720415661383,1.259909525654843,1.3137283300986078,2,5,5,25,cant_loose,3,Sadık Müşteriler
991d60ae-63a4-11ea-a6dc-000d3a38a36f,-0.77904224155568,-0.0052224886359123,0.1378585074874262,4,4,4,44,loyal_customers,2,Yeni/Potansiyel
a8e6e970-b18d-11e9-89fa-000d3a38a36f,-1.050153691383244,2.1033308685153465,1.013207788836114,5,5,5,55,champions,3,Sadık Müşteriler
fe6b366c-4332-11ea-8b43-000d3a38a36f,-0.9630107253672414,-0.0052224886359123,0.1418344742144013,4,4,4,44,loyal_customers,2,Yeni/Potansiyel
291baf02-b14f-11e9-9757-000d3a38a36f,1.0896902518986018,0.2056328470792135,-0.3257771855938103,1,4,3,14,at_Risk,0,Kayıp Müşteriler
497077b4-a4d0-11e9-a2fc-000d3a38a36f,-0.8758677593512386,-0.426933160066164,-0.4717152676763512,4,2,2,42,potential_loyalists,2,Yeni/Potansiyel
68497bae-a70f-11e9-a2fc-000d3a38a36f,-0.6628516202010096,-0.2160778243510382,-0.3801675169431617,4,3,2,43,potential_loyalists,2,Yeni/Potansiyel
353d4194-ede8-11e9-88c1-000d3a38a36f,-0.2658669972392191,-0.6377884957812899,-0.1747239553063408,3,1,3,31,about_to_sleep,2,Yeni/Potansiyel
5b717c18-a3b5-11e9-a2fc-000d3a38a36f,-1.0211060360445765,-0.6377884957812899,-0.6793366762563187,5,1,1,51,new_customers,2,Yeni/Potansiyel
e6a2c45e-30be-11ea-a6ce-000d3a38a36f,0.5281022486843617,-0.6377884957812899,-0.6089754673238928,2,1,1,21,hibernating,0,Kayıp Müşteriler
5d579402-a583-11e9-a2fc-000d3a38a36f,0.4893720415661383,-0.2160778243510382,-0.2457664394363663,2,3,3,23,at_Risk,0,Kayıp Müşteriler
ed012f88-afb4-11e9-9757-000d3a38a36f,-0.2465018936801074,-0.426933160066164,-0.4103334892172065,3,2,2,32,about_to_sleep,2,Yeni/Potansiyel
7783af00-deee-11ea-9c1f-000d3a38a36f,-0.5950737577441185,-0.426933160066164,0.2424286660960455,4,2,4,42,potential_loyalists,2,Yeni/Potansiyel
5994fd2a-22bd-11ea-8523-000d3a38a36f,2.028897774515521,-0.0052224886359123,-0.2064535100011061,1,4,3,14,at_Risk,0,Kayıp Müşteriler
60f4d7b4-a7b8-11e9-a2fc-000d3a38a36f,-0.5272958952872275,-0.2160778243510382,-0.3923411229330576,4,3,2,43,potential_loyalists,2,Yeni/Potansiyel
fd209b42-21e7-11ea-9618-000d3a38a36f,1.941754808499518,-0.426933160066164,-0.2025333855034424,1,2,3,12,hibernating,0,Kayıp Müşteriler
612afa3c-6479-11ea-a507-000d3a38a36f,0.0923874186043478,-0.6377884957812899,-0.4518577709331999,3,1,2,31,about_to_sleep,2,Yeni/Potansiyel
9c654010-ab5d-11e9-a2fc-000d3a38a36f,0.005244452588345,-0.6377884957812899,-0.5620791631481381,3,1,1,31,about_to_sleep,2,Yeni/Potansiyel
5c57c506-a851-11e9-a2fc-000d3a38a36f,0.5958801111412528,1.259909525654843,2.121553187763892,2,5,5,25,cant_loose,3,Sadık Müşteriler
1bed58ca-5beb-11ea-8336-000d3a38a36f,0.1988954881794623,-0.2160778243510382,0.0694517765809012,2,3,4,23,at_Risk,2,Yeni/Potansiyel
11b582c0-ae48-11e9-a2fc-000d3a38a36f,-0.5660261024054509,-0.6377884957812899,-0.6381474479161938,4,1,1,41,promising,2,Yeni/Potansiyel
641eca0c-5b55-11ea-87ed-000d3a38a36f,-1.2534872787539173,-0.0052224886359123,0.3358415472882375,5,4,5,54,champions,2,Yeni/Potansiyel
d4cb135a-ad22-11e9-a2fc-000d3a38a36f,-0.488565688169004,0.2056328470792135,-0.0711366199336029,3,4,4,34,loyal_customers,2,Yeni/Potansiyel
